index,Color Factor,S and V Factor,Quantity Factor,Score,Cell Count,Nucleus Area,Nucleus Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Hematoxylin OD mean,Nucleus: Hematoxylin OD sum,Nucleus: Hematoxylin OD std dev,Nucleus: Hematoxylin OD max,Nucleus: Hematoxylin OD min,Nucleus: Hematoxylin OD range,Nucleus: Eosin OD mean,Nucleus: Eosin OD sum,Nucleus: Eosin OD std dev,Nucleus: Eosin OD max,Nucleus: Eosin OD min,Nucleus: Eosin OD range,Cell: Area,Cell: Perimeter,Cell: Circularity,Cell: Max caliper,Cell: Min caliper,Cell: Eccentricity,Cell: Eosin OD mean,Cell: Eosin std dev,Cell: Eosin OD max,Cell: Eosin OD min,Cytoplasm: Hematoxylin OD mean,Cytoplasm: Hematoxylin OD std dev,Cytoplasm: Hematoxylin OD max,Cytoplasm: Hematoxylin OD min,Cytoplasm: Eosin OD mean,Cytoplasm: Eosin OD std dev,Cytoplasm: Eosin OD max,Cytoplasm: Eosin OD min,Nucleus/Cell area ratio,class
158,373.9032141,1,0.45944086,0.705219875,143.8911828,23.64687699,21.14785935,0.676195699,8.373515699,4.102291183,0.815083441,0.324172473,33.17925677,0.117456344,0.613716559,0.090084301,0.523624516,0.237987527,23.69218796,0.072829677,0.39160172,0.063363871,0.328251613,139.2582477,44.95369849,0.836356559,16.46458108,11.18793161,0.684065806,0.140213333,0.094653763,0.40563871,-0.00716,0.059430108,0.052749677,0.315774194,-0.017298925,0.118705376,0.081708817,0.355005591,-0.004183656,0.170043441,FALSE
118,495.1850903,0.995322086,0.698568507,0.753515603,188.0843558,26.3536682,22.82309356,0.646544479,9.112565951,4.24047955,0.838385481,0.305638548,33.75537883,0.109681493,0.585714724,0.088013292,0.4977091,0.264093047,28.26196677,0.067321575,0.413625767,0.104037321,0.309605317,128.9887566,43.90655061,0.804536299,16.3487183,10.56301687,0.71803681,0.185610429,0.094390082,0.436331288,0.007948875,0.071648773,0.056656442,0.321676892,-0.02606544,0.164010225,0.085183027,0.392755112,0.008705521,0.20956135,FALSE
61,666.0299221,1,0.954751131,0.834473507,279.2183258,29.15004412,21.87172624,0.738598416,8.138445701,4.886571267,0.753165158,0.491516968,60.11363575,0.155795249,0.906531674,0.176791855,0.729764706,0.28219457,34.98336652,0.094337104,0.49340724,0.036624434,0.456761312,108.7339174,40.06218665,0.806632353,14.70650452,9.949968326,0.692382353,0.230277149,0.09699095,0.519270362,-0.008307692,0.118815611,0.09118552,0.491763575,-0.036727376,0.210288462,0.084300905,0.456809955,0.030906109,0.261432127,TRUE
47,2957.19784,0.727306122,1,0.870979388,241.5142857,33.91882245,24.17007551,0.690973469,9.168095918,5.046036735,0.794377551,0.372712245,54.40092857,0.118212245,0.710087755,0.126912245,0.58314898,0.168857143,23.86631224,0.058740816,0.314469388,0.010155102,0.304308163,120.6786143,42.50732449,0.793853061,15.78049592,10.30787959,0.714687755,0.156463265,0.05512449,0.332853061,-0.012126531,0.139863265,0.074765306,0.425942857,-0.014530612,0.151463265,0.050130612,0.308918367,0.015836735,0.271755102,TRUE
123,318.3909043,0.997225748,0.550317316,0.69118175,224.7298277,21.46677516,20.79669628,0.624223935,8.026858568,4.051490481,0.82880961,0.343905712,32.97568903,0.138299184,0.692987307,0.06593563,0.627063463,0.4281233,36.70376247,0.1298767,0.682386219,0.152652765,0.529727108,105.0073772,39.65988486,0.798929284,14.6415204,9.673622847,0.708500453,0.375387126,0.158778785,0.735878513,0.060387126,0.092152312,0.099858568,0.470403445,-0.111534905,0.361679057,0.155473255,0.708599275,0.066539438,0.212183137,FALSE
79,27.23131548,0.767275321,0.980599144,0.661307489,107.4450785,21.54510271,20.42635235,0.669813124,8.214383738,3.807865906,0.837870185,0.312333809,27.95846077,0.130980029,0.624132668,0.059566334,0.564566334,0.173627675,15.74946933,0.076978602,0.343727532,-0.003707561,0.347453638,140.9877432,45.02170899,0.845651926,16.48912553,11.22995292,0.683158345,0.166252496,0.078025678,0.393178317,-0.03274893,0.041747504,0.057025678,0.29257632,-0.071309558,0.164273894,0.075787447,0.374603424,-0.003275321,0.156372325,TRUE
12,668.4472643,0.919857143,0.951428571,0.805235875,248.5196429,28.96638929,21.72299643,0.752266071,8.241975,4.778630357,0.769644643,0.295882143,35.94629107,0.112219643,0.602410714,0.062989286,0.5394,0.215278571,26.02610357,0.065376786,0.364955357,0.0393,0.325676786,116.6541536,41.80101071,0.808501786,15.43555714,10.28691786,0.703130357,0.170721429,0.070671429,0.378971429,-0.008075,0.051985714,0.058719643,0.307983929,-0.054294643,0.155842857,0.063616071,0.352396429,0.006789286,0.247014286,FALSE
136,243.0304715,0.948512221,0.957917109,0.815989219,138.8825717,30.4214288,22.38374814,0.75166153,8.649187035,4.829190223,0.778545696,0.345687566,42.40799469,0.119562699,0.670262487,0.103909671,0.566356004,0.240773645,29.7156169,0.066696068,0.402060043,0.073432519,0.328652497,153.8418533,46.94641764,0.848512221,17.08462646,11.88334485,0.673829437,0.162873007,0.078443146,0.413832094,0.003217322,0.05894102,0.050961211,0.304470244,-0.032822529,0.143377258,0.06581881,0.34157067,0.006089798,0.196583953,FALSE
166,392.5216033,0.997730812,0.542602892,0.711765436,142.7615869,30.63039785,23.45256136,0.68799073,8.957950686,4.881795328,0.793160549,0.248100111,31.6412525,0.091567297,0.490326288,0.069380793,0.420935855,0.230688172,28.05928217,0.062506489,0.374367075,0.08900927,0.285361884,147.1892214,46.2431561,0.82811383,16.92390508,11.52498406,0.689077123,0.163299963,0.082273267,0.393493882,0.006031887,0.055930664,0.045472747,0.259880237,-0.018401187,0.145387097,0.072809047,0.34314238,0.006699666,0.208337783,TRUE
20,502.612167,1,0.369090909,0.70702275,206.0659091,28.29500227,22.25056818,0.683872727,8.364893182,4.754659091,0.778868182,0.324647727,40.12036364,0.131309091,0.681756818,0.064843182,0.616922727,0.194413636,23.73118182,0.084561364,0.391670455,-0.011663636,0.403293182,125.5885091,42.93654773,0.814802273,15.69016818,10.71525227,0.687331818,0.13055,0.078029545,0.405256818,-0.04155,0.072668182,0.062663636,0.351134091,-0.037063636,0.111379545,0.062018182,0.340763636,-0.010806818,0.217170455,FALSE
86,13501.08035,0.998941909,0.990041494,0.896657464,387.4211618,30.17117946,23.54839523,0.67978112,9.120065871,4.647587656,0.808276971,0.555627593,69.58569865,0.140228734,0.963622925,0.262387448,0.701233402,0.241489627,30.6048973,0.087215768,0.44733195,0.003943465,0.443376556,82.93534595,35.88981898,0.775081432,13.53857365,8.401356328,0.733039419,0.203718361,0.084244813,0.459853734,-0.022648859,0.261125,0.119333506,0.65690249,0.031966286,0.181383299,0.070225622,0.397891598,0.012754668,0.356116183,TRUE
189,2222.944848,0.999270804,0.966371175,0.852437627,228.4689734,30.3371873,23.60012925,0.68039634,9.118043752,4.753616242,0.803406062,0.450316557,57.10464827,0.122621104,0.75044724,0.19615356,0.554296826,0.247179582,30.46786789,0.064925651,0.399167286,0.096093223,0.303062625,118.4409603,42.0260855,0.798620532,15.58145382,10.19887875,0.710344295,0.198448384,0.082680583,0.423320846,0.020755219,0.131149271,0.085086074,0.447359737,-0.005511295,0.18104032,0.07695968,0.382180154,0.022950243,0.262521304,FALSE
144,270.0474142,0.596876972,0.993831055,0.824441966,208.1142657,24.08535156,22.9183775,0.599411497,9.406220119,3.828951279,0.870233789,0.260106204,26.53942306,0.097988433,0.500532422,0.06456537,0.435983526,0.220735366,22.4016912,0.056932352,0.349820189,0.083397126,0.266432177,127.8008381,44.26074483,0.790880827,16.6760722,10.34054224,0.737694357,0.160271644,0.06691693,0.361251314,0.01211707,0.072922888,0.053509639,0.290855941,-0.026364529,0.14515878,0.059081318,0.323071854,0.012883281,0.190763757,FALSE
67,181.7029383,1,0.581900452,0.703840339,258.7828054,25.82307466,23.20381674,0.603414027,9.058273756,4.315409502,0.837418552,0.277339367,30.94455882,0.111386878,0.581579186,0.056642534,0.52490724,0.257828054,28.63414253,0.089895928,0.459131222,0.052350679,0.406778281,106.411767,40.40213801,0.779699095,15.09277828,9.584169683,0.727576923,0.19611086,0.103882353,0.484280543,-0.005798643,0.076567873,0.070877828,0.358886878,-0.052472851,0.175355204,0.096355204,0.454328054,0.006355204,0.244391403,FALSE
95,4290.601618,0.999732704,0.961844864,0.878315933,350.7169811,30.22145231,22.52426101,0.724758386,8.35122956,5.054035115,0.757375262,0.618457547,82.19771122,0.147030922,1.018159853,0.293713312,0.724446541,0.338107966,44.30391352,0.103588574,0.565031447,0.046990042,0.51802044,88.22761059,36.61732128,0.794001572,13.51713365,8.998853249,0.70102935,0.270853774,0.115010482,0.582872642,-0.009593816,0.246285115,0.139078092,0.716678721,-0.001602725,0.231658805,0.097077568,0.51933805,0.015064465,0.336066038,TRUE
162,360.1502183,0.864751262,0.954722422,0.824615379,96.54037491,31.66669106,23.69293872,0.695013699,9.095702956,4.871211968,0.794858688,0.31027181,41.29480389,0.09558796,0.561621485,0.109988825,0.451626172,0.250766763,32.34155191,0.051998919,0.373402668,0.118829849,0.254584715,140.8449124,45.27656525,0.823839942,16.62708363,11.2022646,0.692482336,0.179016943,0.068986301,0.37839005,0.022053353,0.091781903,0.057579668,0.32658111,-0.006204037,0.158351118,0.057967195,0.31835292,0.022605984,0.228947368,FALSE
90,1124.25859,1,0.994461272,0.868601588,337.2708784,27.21423496,22.22860796,0.679317611,8.313750757,4.726147122,0.785323669,0.546346603,63.40895283,0.165023799,0.99524881,0.212536132,0.782706621,0.332070965,37.35838944,0.100066205,0.55493466,0.074021636,0.480898745,92.62090913,37.67541584,0.786482908,13.93165167,9.181447858,0.709566854,0.301471657,0.104468628,0.584874513,0.026327131,0.196074427,0.118043704,0.62172566,-0.027134574,0.288792298,0.098490697,0.550982259,0.060160537,0.288164864,TRUE
82,146.560291,1,0.257142857,0.453481633,164.6938776,26.75003061,20.55895918,0.779602041,7.740377551,4.694622449,0.74405102,0.285408163,31.3547449,0.098520408,0.551255102,0.089938776,0.461316327,0.20744898,22.98664286,0.059642857,0.347897959,0.059969388,0.287877551,130.1135714,43.52219388,0.834979592,15.88353061,10.92959184,0.681989796,0.153765306,0.070918367,0.378061224,-0.00405102,0.056061224,0.051704082,0.267816327,-0.047142857,0.139867347,0.063928571,0.341326531,0.004255102,0.209183673,FALSE
134,345.3783986,0.998241379,0.904367816,0.807769471,139.2574713,31.25501264,23.95847471,0.67733908,9.212271264,4.917497701,0.79626092,0.249156322,32.28937011,0.083095402,0.47126092,0.085285057,0.385981609,0.212751724,26.52084713,0.056491954,0.346609195,0.084941379,0.261650575,148.2424207,46.42163218,0.824808046,17.03995862,11.51231494,0.69265977,0.173865517,0.081293103,0.393862069,0.008775862,0.068548276,0.049848276,0.267406897,-0.020606897,0.163486207,0.080475862,0.378410345,0.009408046,0.21326092,FALSE
141,3811.679184,0.997849009,0.90080135,0.830571227,332.9156474,27.00243821,22.61015774,0.645161113,8.501631801,4.646199072,0.801419232,0.417526782,48.77988106,0.139725854,0.774663433,0.130379587,0.644285955,0.320566428,33.26040067,0.113544496,0.565341206,0.090808941,0.4745407,94.22501392,37.85103627,0.784828764,14.02190932,9.16678701,0.712976381,0.281377056,0.140957402,0.628148882,0.022190215,0.140167862,0.103967946,0.52135175,-0.056345002,0.265393083,0.136465205,0.588358077,0.026284268,0.285894981,TRUE
28,13749.67913,0.997932551,1,0.903237033,429.9638319,27.21528886,22.40476246,0.664554741,8.355304008,4.703364614,0.790648583,0.611309873,68.266739,0.199951124,1.169867058,0.206197458,0.963670577,0.228913001,25.75305621,0.108995601,0.477384653,-0.068050831,0.545418866,74.61897849,33.97885728,0.779726295,12.63796139,8.182865591,0.718529814,0.205508798,0.096688661,0.494126588,-0.091150049,0.275812317,0.148609482,0.803370968,0.002754154,0.192651026,0.082386608,0.437123656,-0.027616325,0.349727761,TRUE
36,815.8359194,0.887986689,0.994675541,0.85970827,323.0299501,29.03985025,23.2549817,0.671093178,9.001424293,4.614234609,0.809727121,0.40936772,49.56194842,0.148282862,0.853344426,0.124668885,0.728650582,0.252469218,30.40810316,0.078252912,0.447454243,0.045562396,0.401881864,96.76902995,38.73734942,0.77775208,14.54347255,9.169417637,0.729139767,0.237677205,0.082778702,0.505680532,0.015723794,0.138715474,0.091056572,0.488821963,-0.041347754,0.230865225,0.077532446,0.467510815,0.054507488,0.295727121,FALSE
150,1112.686869,1,0.398810168,0.7227054,136.2249865,38.55108545,28.33250811,0.606927799,11.0065119,5.232008383,0.828260411,0.248067063,39.76503245,0.073416712,0.447490535,0.100031639,0.347448621,0.160602217,24.7966463,0.044049757,0.274908599,0.063286641,0.211634397,161.033868,49.22129367,0.791632234,18.348808,11.65016495,0.724101947,0.125904002,0.061366414,0.306164143,0.007000541,0.081222823,0.050596539,0.277898864,-0.000598702,0.114907247,0.058018659,0.282368037,0.007389129,0.238254462,FALSE
75,1098.86711,0.984593338,0.438574748,0.684770465,251.9186677,23.28758559,22.16135167,0.619250968,8.932020139,3.899442293,0.853183579,0.318767622,30.5806251,0.137596437,0.680986832,0.059614253,0.621353989,0.130115414,12.83618125,0.079939582,0.311384198,-0.062605732,0.373983734,109.7212277,41.1550457,0.784275755,15.48832533,9.641205267,0.735853602,0.107838885,0.06855151,0.333079009,-0.080017816,0.071355538,0.064803253,0.358683966,-0.038597986,0.100836561,0.060876065,0.302899303,-0.030219985,0.217024787,FALSE
125,1986.283834,0.997412077,0.987524884,0.865157289,332.2913072,31.12374154,23.86231685,0.669275713,9.200352687,4.801710683,0.80761148,0.372084937,52.76773324,0.121130723,0.695134705,0.112565362,0.582569343,0.288591904,37.72434771,0.071769078,0.445540146,0.090581287,0.354956536,100.085065,39.21493995,0.783456204,14.64894028,9.382380557,0.721267419,0.191324154,0.109665561,0.450872595,-0.004876576,0.103325481,0.084201062,0.428935634,-0.005309224,0.146084273,0.092041473,0.387001327,-0.002097877,0.302947578,TRUE
37,398.2882188,0.945882353,0.528104575,0.558044069,91.26960784,25.94905719,22.44429902,0.642879085,8.724834967,4.381302288,0.82270098,0.263738562,29.37527124,0.090772876,0.494132353,0.083609477,0.410519608,0.180390523,19.87278268,0.067424837,0.337691176,0.032037582,0.305642157,144.0781961,45.54370588,0.833370915,16.63645752,11.36012418,0.683318627,0.140116013,0.077199346,0.411648693,-0.009434641,0.074081699,0.055462418,0.30002451,-0.049792484,0.131331699,0.071017974,0.384460784,-0.000526144,0.184300654,FALSE
102,711.3277002,0.996486486,0.631584526,0.769610392,160.3142554,33.69539958,24.31038103,0.707037626,9.207420774,5.227212507,0.771555909,0.301314255,42.69580339,0.092810811,0.541219396,0.117200848,0.42399894,0.185786433,25.55860042,0.050157393,0.314568098,0.070170111,0.244394807,149.3207366,46.63371595,0.824471118,17.01393694,11.68070959,0.683871224,0.130671966,0.061936937,0.332236884,0.007903021,0.071376789,0.049760996,0.282222046,-0.005295178,0.114246953,0.052474298,0.280253842,0.008885533,0.223037626,FALSE
165,1158.602616,1,0.898974837,0.831859492,259.7963653,27.43966589,22.56031407,0.675494874,8.765297297,4.492717148,0.811113234,0.300435228,34.47468406,0.114205033,0.611512116,0.081466449,0.53004986,0.193267474,21.77026468,0.051605312,0.31338164,0.070842498,0.24254287,115.7370969,41.93743523,0.793821062,15.64487978,10.08199068,0.720726934,0.140027493,0.071420783,0.327224604,0.001318733,0.074144921,0.055198509,0.315671482,-0.006677074,0.12310904,0.067000932,0.303646785,0.00205918,0.237000466,TRUE
153,501.7443639,0.997695606,0.659592712,0.758521747,166.221865,26.38387281,21.84111183,0.698315827,8.563243301,4.368343337,0.812846731,0.316368703,34.79709861,0.108015363,0.584989282,0.107600572,0.477399071,0.221326545,23.54886209,0.058261879,0.348661665,0.086850661,0.261825295,128.1807788,43.44559879,0.818184352,16.02388496,10.68783923,0.70150125,0.16528403,0.078860665,0.373379064,0.012967488,0.061477671,0.052946409,0.301394427,-0.020590211,0.150428367,0.073943551,0.345152554,0.014434084,0.211324402,FALSE
176,169.1188209,1,0.212371134,0.554321778,112.6958763,19.86520619,18.59848969,0.747170103,7.419579897,3.746386598,0.79242268,0.363417526,30.16175773,0.129154639,0.656371134,0.098440722,0.557920103,0.258440722,21.65102835,0.084981959,0.430010309,0.056783505,0.373229381,141.3646907,44.79604381,0.866438144,16.25590979,11.38649227,0.659976804,0.112291237,0.092768041,0.433188144,-0.012507732,0.046675258,0.045902062,0.300675258,-0.019548969,0.086350515,0.063994845,0.31271134,-0.008984536,0.140891753,FALSE
98,1655.709562,0.992721713,0.968195719,0.845898777,276.4036697,30.21626809,23.76373734,0.632106694,8.697600068,5.046111111,0.784520897,0.329552837,41.82920659,0.116397893,0.653356099,0.089120625,0.564233095,0.257345906,32.72760856,0.075949032,0.435422018,0.072594292,0.362831464,104.7337737,39.59570302,0.786282705,14.54744275,9.705046211,0.704982331,0.207518519,0.084783214,0.453859327,0.023007136,0.1304842,0.078517839,0.429069317,-0.024524975,0.187603466,0.076353041,0.413294937,0.034922188,0.27793476,TRUE
140,335.1948794,0.991582524,0.499805825,0.697546107,89.53883495,35.14324369,27.14694854,0.60511165,10.64813204,4.96556699,0.836423301,0.207285437,30.33310097,0.06781068,0.392545631,0.070083495,0.322433981,0.21142233,30.55524078,0.047258252,0.327964078,0.100446602,0.227501942,174.0995369,50.59025437,0.816933981,18.72853592,12.21156408,0.70957767,0.141419417,0.064094175,0.332776699,0.013853398,0.06698932,0.040454369,0.233033981,-0.00431068,0.123194175,0.0527,0.278864078,0.014017476,0.201050485,FALSE
38,1008.201675,1,0.992808989,0.824951303,321.4157303,28.34821348,22.47007191,0.681925843,8.390150562,4.818238202,0.779788764,0.44194382,54.54009888,0.163285393,0.907251685,0.117955056,0.78928764,0.339550562,38.96801348,0.123667416,0.665435955,0.06187191,0.60358427,96.9914382,38.41114157,0.789849438,14.19506966,9.389175281,0.707593258,0.322038202,0.150191011,0.812350562,0.010022472,0.127042697,0.114420225,0.557155056,-0.111330337,0.314973034,0.149561798,0.781355056,0.042903371,0.285489888,TRUE
190,844.4472888,0.978810888,0.586246418,0.762272622,177.9276504,31.21756375,25.4613245,0.618373926,10.11021633,4.619856017,0.838045845,0.275825215,36.20186461,0.095472779,0.534959169,0.086356734,0.448570201,0.21387894,27.6849255,0.055217765,0.35030086,0.083,0.267304441,141.5145745,46.13744842,0.79544341,17.24015831,10.93914971,0.724320917,0.137987106,0.072893266,0.359582378,0.004303009,0.077381089,0.052837393,0.301863181,-0.005022923,0.115503582,0.059189828,0.291239255,0.004919054,0.223740688,FALSE
91,139.0452761,0.874209683,0.752741263,0.691598596,121.0888105,26.43445752,24.09650914,0.595392433,9.831703431,4.053767554,0.864943572,0.240341456,27.21193716,0.090460725,0.476125361,0.059083681,0.417039436,0.142920808,16.18403463,0.054460404,0.271,0.008627124,0.262383136,143.6642703,46.32550369,0.806379929,17.29350818,10.99168323,0.721191728,0.121420327,0.05772395,0.311852196,-0.019890029,0.061772684,0.051109651,0.280642193,-0.040863738,0.115602437,0.054659186,0.293800898,-0.005873677,0.187977878,TRUE
161,4628.401633,1,0.960558751,0.879842227,300.3097781,29.54801479,22.94175596,0.691416598,8.763842235,4.746930978,0.795431389,0.696009039,86.97743221,0.178423172,1.148506163,0.313156122,0.835343468,0.326324569,38.87484059,0.099624486,0.578036976,0.105209532,0.472806081,104.2084593,39.80882498,0.789535744,14.78841495,9.636819228,0.713832375,0.283649959,0.120290058,0.666006574,0.05562613,0.245870173,0.137419885,0.744672145,-0.005981101,0.267398521,0.114020542,0.608291701,0.070299096,0.27993673,FALSE
177,2862.524033,0.999662921,0.957699934,0.870321381,281.5102445,37.35499075,25.9122267,0.66528156,9.776725711,5.336111699,0.793369465,0.424760079,69.90705882,0.128876404,0.778949769,0.140025116,0.638931262,0.273365499,42.22397356,0.062105089,0.422661599,0.108170522,0.31448579,116.3365942,41.89492862,0.783399868,15.56862657,10.08128817,0.715846001,0.207018506,0.08888764,0.429153999,0.01569729,0.148717779,0.096687376,0.509962327,0.001744878,0.176290813,0.080140119,0.378923992,0.017173827,0.310698612,TRUE
15,4687.471207,1,1,0.887552567,348.8314176,29.39544828,22.63550958,0.698226054,8.630823755,4.728298851,0.791954023,0.48564751,59.59450958,0.126463602,0.82667433,0.216977011,0.609708812,0.229858238,28.01683908,0.073662835,0.409597701,0.036191571,0.373452107,93.88292337,37.70213027,0.786681992,14.05550192,9.072298851,0.718298851,0.204984674,0.075785441,0.454501916,0.009030651,0.191881226,0.101340996,0.538934866,-0.009429119,0.19202682,0.067724138,0.41291954,0.036478927,0.307643678,TRUE
164,966.1033593,1,0.366708385,0.704888048,196.4974969,28.75729036,23.09313267,0.658901752,8.747781602,4.746409887,0.795770338,0.276549437,34.66547559,0.108,0.569152065,0.061425532,0.507730914,0.252738423,28.60760513,0.083693367,0.44637234,0.066516896,0.379842303,129.36599,43.40988798,0.810696496,15.92994556,10.72286108,0.695961827,0.158585106,0.107612015,0.475722153,-0.004315394,0.075333542,0.062517522,0.350682728,-0.027872966,0.130125782,0.093190864,0.418958698,-0.003322904,0.222629537,TRUE
16,11114.0961,1,1,0.900391757,357.2185714,22.76475571,21.65293143,0.618444286,8.698237143,3.88174,0.855974286,0.583872857,58.41473429,0.16654,0.963148571,0.248871429,0.7143,0.220541429,22.37925571,0.098211429,0.428718571,-0.010732857,0.43946,89.73283857,37.64202143,0.771298571,14.24010286,8.760398571,0.744304286,0.171175714,0.082937143,0.441288571,-0.039138571,0.212934286,0.105034286,0.58965,0.010585714,0.152938571,0.065054286,0.37582,-0.001271429,0.251245714,TRUE
192,310.2471249,0.98458693,0.632387998,0.673066913,216.7916153,21.10549034,20.61297082,0.62893136,7.902930538,4.052518701,0.81846157,0.276748459,25.71635964,0.118528155,0.570268393,0.047395808,0.522881628,0.420536375,34.83076819,0.14012947,0.668041924,0.114708179,0.553328401,107.8643987,39.90547596,0.804552404,14.69036498,9.767142622,0.702171393,0.334561036,0.171922318,0.715975339,0.019806412,0.070292643,0.077919852,0.382590629,-0.081293054,0.310235512,0.163254007,0.680441019,0.023188245,0.206207152,FALSE
35,10493.29077,0.99834684,0.959805511,0.87432778,442.2123177,24.51330956,19.75705348,0.778930308,7.24508752,4.636849271,0.720079417,0.653954619,66.36391734,0.186061588,1.125119935,0.257113452,0.867990276,0.271150729,27.33820583,0.121528363,0.53463047,-0.040461912,0.575089141,70.35370989,32.45993355,0.808351702,11.93316856,8.081611021,0.685779579,0.228269044,0.130871961,0.608813614,-0.076828201,0.193008104,0.159672609,0.724113452,-0.060507293,0.201576985,0.118312804,0.55154295,-0.033118314,0.350356564,FALSE
93,129.8267575,0.988084112,0.824299065,0.746763879,282.0934579,21.68033178,20.74869159,0.641962617,8.068074766,4.050397196,0.822957944,0.299168224,28.10011215,0.121046729,0.606658879,0.054294393,0.552434579,0.251238318,23.6927757,0.090205607,0.445752336,0.036761682,0.408878505,97.52423832,38.46611682,0.793574766,14.29876636,9.293233645,0.71571028,0.184542056,0.090233645,0.455705607,-0.013228972,0.077411215,0.072182243,0.35821028,-0.053528037,0.161359813,0.074957944,0.388172897,-0.000476636,0.231794393,FALSE
2,10980.07983,0.999757258,0.991623037,0.887856811,355.2660638,29.43077535,22.97121514,0.676411709,8.633960019,4.876222751,0.786961447,0.473203237,60.73784864,0.155021894,0.873781533,0.143096621,0.730688244,0.178141361,22.55882247,0.086422656,0.373280343,-0.050718229,0.424019039,90.55825131,37.26210376,0.785410757,13.8073841,9.068100904,0.709232746,0.133915278,0.081027606,0.389796287,-0.068653498,0.143055688,0.106645407,0.55058496,-0.019512137,0.11171109,0.063093289,0.331886245,-0.027956211,0.31233603,TRUE
133,3544.682327,0.993797909,0.660859466,0.812949443,303.5087108,24.60614866,22.54020441,0.608211382,8.753216028,4.245229384,0.836854239,0.313331591,34.36845819,0.098067364,0.559204413,0.110066783,0.449118467,0.21168583,22.38371661,0.063272938,0.362261905,0.070898374,0.291365273,101.5741765,39.36108246,0.782212544,14.64008827,9.412594077,0.722286295,0.140339141,0.073542393,0.371030197,0.010929733,0.112407085,0.067739257,0.373704994,0.0025964,0.115626016,0.056864692,0.299008711,0.012797329,0.244670732,FALSE
97,1857.107168,0.803963134,0.999262673,0.862786737,331.2599078,25.4524682,21.12030138,0.710698618,8.071424885,4.443019355,0.78517788,0.327085714,34.73543041,0.120291244,0.657371429,0.082157604,0.57522212,0.143732719,15.18119263,0.069089401,0.305608295,-0.037584332,0.343186175,89.62505161,36.8692,0.793671889,13.69868756,8.948793548,0.711620276,0.131683871,0.067489401,0.339647926,-0.054694931,0.099785253,0.075073733,0.387291244,-0.03556682,0.126458986,0.063048848,0.320141014,-0.013803687,0.289442396,FALSE
14,805.8905799,0.983700589,0.984524811,0.855176308,242.6787216,27.05608326,22.47291085,0.668714045,8.750303616,4.422883095,0.814401177,0.391631623,45.58664844,0.124599664,0.713174937,0.137544996,0.575615643,0.207506308,24.20992262,0.071248949,0.367649285,0.027545837,0.340097561,112.3661766,41.16039865,0.795967199,15.31318839,9.921400336,0.714724138,0.166798991,0.071235492,0.384858705,-0.006802355,0.115526493,0.074430614,0.4181455,-0.021603869,0.15232296,0.062289319,0.347239697,0.013968881,0.241179142,TRUE
169,1455.893932,0.997875,0.426666667,0.704009979,166.5923611,30.22900764,22.69118681,0.727739583,8.607903472,4.915084722,0.766984028,0.389263194,51.91915486,0.111202083,0.633740972,0.145319444,0.488447222,0.311470139,38.51349375,0.073674306,0.463792361,0.135818056,0.32799375,133.3173403,43.90773403,0.825647917,16.03334653,10.99777986,0.682356944,0.218624306,0.115154861,0.489600694,0.012622917,0.07326875,0.074852778,0.37955,-0.032995139,0.188735417,0.097320139,0.437101389,0.014089583,0.233891667,TRUE
57,555.2282921,0.549443709,0.998940397,0.840304556,342.8754967,25.04058146,20.76244238,0.733592053,8.05734702,4.295301987,0.789327152,0.334725828,35.21823974,0.120988079,0.673590728,0.09267947,0.580899338,0.203472848,21.6133404,0.068782781,0.375372185,0.030046358,0.345369536,90.41660662,37.2569351,0.789749669,13.9794649,8.901242384,0.723944371,0.186047682,0.062109934,0.40061457,0.012474172,0.095737748,0.071550993,0.376818543,-0.040337748,0.178594702,0.054588079,0.360193377,0.044393377,0.279539073,TRUE
